Bank,review_text,review_score,english,target,review_text_wt
Agribank E-Mobile Banking,có tiết kiệm trực tuyến nữa thì sao,4.0,0.0,1.0,có tiết_kiệm trực_tuyến nữa thì sao
Agribank E-Mobile Banking,đôi lúc khởi động còn chậm và khi sử dụng số tác vụ,3.0,0.0,0.0,đôi lúc khởi_động còn chậm và khi sử_dụng số tác vụ
Agribank E-Mobile Banking,không chuyển tiền ngân hàng khác được,1.0,0.0,0.0,không chuyển tiền ngân_hàng khác được
Agribank E-Mobile Banking,update xong bị lỗi stop không truy cập được,1.0,0.0,0.0,update xong bị lỗi stop không truy_cập được
Agribank E-Mobile Banking,lên bản bị lỗi stop working,1.0,0.0,0.0,lên bản bị lỗi stop working
Agribank E-Mobile Banking,chậm lag và tốn pin quá,1.0,0.0,0.0,chậm lag và tốn pin quá
Agribank E-Mobile Banking,nâng cấp bản mới cho chuyển khoản liên ngân hàng,4.0,0.0,1.0,nâng_cấp bản mới cho chuyển_khoản liên ngân_hàng
Agribank E-Mobile Banking,may đọc rv không up nua,1.0,0.0,0.0,may đọc rv không up nua
Agribank E-Mobile Banking,need improve i banking services for better benefits,3.0,0.0,0.0,need improve i banking services for better benefits
Agribank E-Mobile Banking,ung dung chay rat tot,5.0,0.0,1.0,ung_dung chay rat tot
Agribank E-Mobile Banking,tuyệt vời,5.0,0.0,1.0,tuyệt_vời
Agribank E-Mobile Banking,ứng dụng hữu ích quá,5.0,0.0,1.0,ứng_dụng hữu_ích quá
Agribank E-Mobile Banking,that la mot ung dung tuyet voi,5.0,0.0,1.0,that la mot ung_dung tuyet voi
Agribank E-Mobile Banking,ung dung tot hieu qua,5.0,0.0,1.0,ung_dung tot hieu qua
Agribank E-Mobile Banking,ứng dụng hay rất tiện lợi đúng là ngân hàng trong tầm tay,5.0,0.0,1.0,ứng_dụng hay rất tiện_lợi đúng là ngân_hàng trong tầm tay
Agribank E-Mobile Banking,có thể thao tác các giao dịch chỉ bằng tab kết nối internet,5.0,0.0,1.0,có thể thao_tác các giao_dịch chỉ bằng tab kết_nối internet
Agribank E-Mobile Banking,khá tốt,5.0,0.0,1.0,khá tốt
Agribank E-Mobile Banking,rất hữu ích,5.0,0.0,1.0,rất hữu_ích
Agribank E-Mobile Banking,app hay,5.0,0.0,1.0,app hay
Agribank E-Mobile Banking,khi trước dùng sms banking thấy có hạ tầng wifi g thì báo đang xây dựng không ngờ xây dựng xong thì ra cái ứng dụng khác nhau chơi kiểu kết nối khác nhau hỏi lúc không có internet thì tịt vừa có thể dùng net vừa ở dạng sms khó thế ạ ad cho em xin cái ứng dụng trên nền sms đi,1.0,0.0,0.0,khi trước dùng sms banking thấy có hạ_tầng wifi g thì báo đang xây_dựng không ngờ xây_dựng xong thì_ra cái ứng_dụng khác nhau chơi kiểu kết_nối khác nhau hỏi lúc không có internet thì tịt vừa có_thể dùng net vừa ở dạng sms khó thế ạ ad cho em xin cái ứng_dụng trên nền sms đi
Agribank E-Mobile Banking,phần mềm thông minh và tiện dụng,5.0,0.0,1.0,phần_mềm thông_minh và tiện_dụng
Agribank E-Mobile Banking,đáng để sử dụng,4.0,0.0,1.0,đáng để sử_dụng
Agribank E-Mobile Banking,ngon,5.0,0.0,1.0,ngon
Agribank E-Mobile Banking,nhiều tiện ích dễ sử dụng,5.0,0.0,1.0,nhiều tiện_ích dễ sử_dụng
Agribank E-Mobile Banking,gud,3.0,0.0,0.0,gud
Agribank E-Mobile Banking,đôi khi app lag mở không lên nạp tiền điện thoại thì bị trừ phí trong khi mỗi tháng đã mất k rồi lúc đầu tưởng nạp tiền điện thoại là được chiết khấu ai ngờ mất tiền thêm h muốn hủy cũng khó vì hồi đăng kí ở quê,1.0,0.0,0.0,đôi khi app lag mở không lên nạp tiền điện_thoại thì bị trừ phí trong khi mỗi tháng đã mất k rồi lúc đầu tưởng nạp tiền điện_thoại là được chiết_khấu ai_ngờ mất tiền thêm h muốn hủy cũng khó vì hồi đăng_kí ở quê
Agribank E-Mobile Banking,"top các ứng dụng vay hàng đầu nhiều người vay nhất và vay lấy liền các bạn lên mạng gõ địa chỉ vayhangdau com viết liền tiến hành đăng ký vay tại mục "" đăng ký ngay "" của địa chỉ trên sẽ được vay không lãi xuất nhận ngay trong ngày nợ xấu vẫn vay được được xét duyệt nhanh hơn và có thể được hoàn k cho lần đầu vay thành công hạn mức từ triệu đến triệu với nhiều ưu đãi cực kỳ hấp dẫn truy cập địa chỉ trên để tìm hiểu và tiến hành đăng kí nào cần tiền cứ vào địa chỉ trên nhé",5.0,0.0,1.0,"top các ứng_dụng vay hàng_đầu nhiều người vay nhất và vay lấy liền các bạn lên mạng gõ địa_chỉ vayhangdau com viết liền tiến_hành đăng_ký vay tại mục "" đăng_ký ngay "" của địa_chỉ trên sẽ được vay không lãi xuất nhận ngay trong ngày nợ xấu vẫn vay được được xét_duyệt nhanh hơn và có_thể được hoàn k cho lần đầu vay thành_công hạn_mức từ triệu đến triệu với nhiều ưu_đãi cực_kỳ hấp_dẫn truy_cập địa_chỉ trên để tìm_hiểu và tiến_hành đăng_kí nào cần tiền cứ vào địa_chỉ trên nhé"
Agribank E-Mobile Banking,bị crash trên android,1.0,0.0,0.0,bị crash trên android
Agribank E-Mobile Banking,dịch vụ app quá tồi chuyển tiền không_được,1.0,0.0,0.0,dịch_vụ app quá tồi chuyển tiền không_được
Agribank E-Mobile Banking,hệ thống quá tệ luôn nghẽn mạng giao dịch chậm,1.0,0.0,0.0,hệ_thống quá tệ luôn nghẽn mạng giao_dịch chậm
Agribank E-Mobile Banking,chương trình chạy ok nhưng icons xấu quá,4.0,0.0,1.0,chương_trình chạy ok nhưng icons xấu quá
Agribank E-Mobile Banking,tôi thích bản mới này nhiều tính năng hơn rất tiện,5.0,0.0,1.0,tôi thích bản mới này nhiều tính_năng hơn rất tiện
Agribank E-Mobile Banking,đã cài lại lần chuyển vẫn không_được,1.0,0.0,0.0,đã cài lại lần chuyển vẫn không_được
Agribank E-Mobile Banking,dịch vụ nhìn chung là chán nhất trong các ngân hàng cười to,1.0,0.0,0.0,dịch_vụ nhìn_chung là chán nhất trong các ngân_hàng cười to
Agribank E-Mobile Banking,mật khẩu bằng vân tay không hoạt động trên xiaomi redmi chú ý pro,2.0,0.0,0.0,mật_khẩu bằng vân tay không hoạt_động trên xiaomi redmi chú_ý pro
Agribank E-Mobile Banking,app quá tệ mất kết nối liên tục,1.0,0.0,0.0,app quá tệ mất kết_nối liên_tục
Agribank E-Mobile Banking,ứng dụng rất tiện lợi và giao dịch rất nhanh,5.0,0.0,1.0,ứng_dụng rất tiện_lợi và giao_dịch rất nhanh
Agribank E-Mobile Banking,cứ ghi lỗi hệ thống không chuyển khoản đk là sao,3.0,0.0,0.0,cứ ghi lỗi hệ_thống không chuyển_khoản đk là sao
Agribank E-Mobile Banking,chuyển tiền nhanh nội và ngoài hệ thống gửi tiết kiệm online rất tiện,5.0,0.0,1.0,chuyển tiền nhanh nội và ngoài hệ_thống gửi tiết_kiệm online rất tiện
Agribank E-Mobile Banking,không thể truy vấn thông tin tài khoản online được luôn luôn bị lỗi,3.0,0.0,0.0,không_thể truy_vấn thông_tin tài_khoản online được luôn_luôn bị lỗi
Agribank E-Mobile Banking,hệ thống chạy rất chậm và thường xuyên đang chờ,1.0,0.0,0.0,hệ_thống chạy rất chậm và thường_xuyên đang chờ
Agribank E-Mobile Banking,chuyển tiền qua số thẻ luôn báo hệ thống lỗi,1.0,0.0,0.0,chuyển tiền qua số thẻ luôn báo hệ_thống lỗi
Agribank E-Mobile Banking,truy cập app toàn bị bắt buộc đóng,1.0,0.0,0.0,truy_cập app toàn_bị bắt_buộc đóng
Agribank E-Mobile Banking,chuyển tiền đi mà cứ báo lỗi liên tục bất tiện thật sự,2.0,0.0,0.0,chuyển tiền đi mà cứ báo lỗi liên_tục bất_tiện thật_sự
Agribank E-Mobile Banking,sao mình không tải được về nhỉ,1.0,0.0,0.0,sao mình không tải được về nhỉ
Agribank E-Mobile Banking,hơi buồn do không hỗ trợ đăng kí internet banking ở nhà,1.0,0.0,0.0,hơi buồn do không hỗ_trợ đăng_kí internet banking ở nhà
Agribank E-Mobile Banking,quá sức tệ mình đã đổi sang sử dụng ngân hàng khác,1.0,0.0,0.0,quá_sức tệ mình đã đổi sang sử_dụng ngân_hàng khác
Agribank E-Mobile Banking,tổng đài viên lúc nào cũng bận chắc do bị phản ánh nhiều quá,1.0,0.0,0.0,tổng_đài viên lúc_nào cũng bận chắc do bị phản_ánh nhiều quá
Agribank E-Mobile Banking,rất tiện lợi,5.0,0.0,1.0,rất tiện_lợi
Agribank E-Mobile Banking,phần mềm hữu ích,5.0,0.0,1.0,phần_mềm hữu_ích
Agribank E-Mobile Banking,ứng dụng chuyển tiền nhanh giao diện thân thiện,5.0,0.0,1.0,ứng_dụng chuyển tiền nhanh giao_diện thân_thiện
Agribank E-Mobile Banking,up lên version nó báo tk chưa đăng ký dịch vụ tại nh là sao,1.0,0.0,0.0,up lên version nó báo tk chưa đăng_ký dịch_vụ tại nh là sao
Agribank E-Mobile Banking,có thù oán gì với techcombank à mà không_bao_giờ chuyển được vậy,1.0,0.0,0.0,có thù_oán gì với techcombank à mà không_bao_giờ chuyển được vậy
Agribank E-Mobile Banking,mình không tài nào chồng được,1.0,0.0,0.0,mình không_tài_nào chồng được
Agribank E-Mobile Banking,bị lỗi không chuyển khoản được,5.0,0.0,1.0,bị lỗi không chuyển_khoản được
Agribank E-Mobile Banking,app banking tệ nhất từng thấy,1.0,0.0,0.0,app banking tệ nhất từng thấy
Agribank E-Mobile Banking,thường xuyên bị lỗi giao dịch,2.0,0.0,0.0,thường_xuyên bị lỗi giao_dịch
Agribank E-Mobile Banking,lỗi nhiều cần nâng cấp lại,2.0,0.0,0.0,lỗi nhiều cần nâng_cấp lại
Agribank E-Mobile Banking,thoát app đọc mã xong vào lại thì bắt nhập lại chán cho team coder quá tệ,1.0,0.0,0.0,thoát app đọc mã xong vào lại thì bắt nhập lại chán cho team coder quá tệ
Agribank E-Mobile Banking,ngân hàng hãm nhất cười to,1.0,0.0,0.0,ngân_hàng hãm nhất cười to
Agribank E-Mobile Banking,app rất hay bị lỗi cứ lúc cần thì lại báo lỗi không sử dụng được,1.0,0.0,0.0,app rất hay bị lỗi cứ lúc cần thì lại báo lỗi không sử_dụng được
Agribank E-Mobile Banking,ứng dụng này làm mình ngày càng tin tưởng vào sản phẩm của người việt cười,5.0,0.0,1.0,ứng_dụng này làm mình ngày_càng tin_tưởng vào sản_phẩm của người việt cười
Agribank E-Mobile Banking,thu tiền phí em bank đều đều mà lúc đ nào cũng thấy bảo trì tối bắn tiền thì đ thấy tiền đâu làm ăn như cđb,1.0,0.0,0.0,thu tiền phí em bank đều_đều mà lúc đ nào cũng thấy bảo_trì tối bắn tiền thì đ thấy tiền đâu làm_ăn như cđb
Agribank E-Mobile Banking,"không thể chuyển khoản ""dịch vụ không thực hiện được quý khách vui lòng thử lại sau """,1.0,0.0,0.0,"không_thể chuyển_khoản "" dịch_vụ không thực_hiện được quý_khách vui_lòng thử lại sau """
Agribank E-Mobile Banking,dịch vụ quá tệ quá nhiều chi phid hằng tháng thái độ nhân viên ngân hàng hờ hững,1.0,0.0,0.0,dịch_vụ quá tệ quá nhiều chi phid hằng tháng thái_độ nhân_viên ngân_hàng hờ_hững
Agribank E-Mobile Banking,đôi lúc trừ tiền hoặc thêm tiền mà cập nhật trên app chậm trải nghiệm tạm ổn,4.0,0.0,1.0,đôi lúc trừ tiền hoặc thêm tiền mà cập_nhật trên app chậm trải_nghiệm tạm ổn
Agribank E-Mobile Banking,chuyển tiền từ hôm qua mà hôm nay chưa nhận được,1.0,0.0,0.0,chuyển tiền từ hôm_qua mà hôm_nay chưa nhận được
Agribank E-Mobile Banking,không giao dịch được,1.0,0.0,0.0,không giao_dịch được
Agribank E-Mobile Banking,chuyển tiền không nhận đượ thông báo và số dư không thay đổi là sao mong quản trị viên khắc phục,3.0,0.0,0.0,chuyển tiền không nhận đượ thông_báo và số_dư không thay_đổi là sao mong quản_trị viên khắc_phục
Agribank E-Mobile Banking,tiện lợi quá nè tưởng agri là ngân hàng cùi nhất không à ra cái app đẹp mà,5.0,0.0,1.0,tiện_lợi quá nè tưởng agri là ngân_hàng cùi nhất không à ra cái app đẹp mà
Agribank E-Mobile Banking,giang mao bts,5.0,0.0,1.0,giang mao bts
Agribank E-Mobile Banking,không thể tải xuống ứng dụng làm sao để liên hệ bộ phận hỗ trợ,1.0,0.0,0.0,không_thể tải xuống ứng_dụng làm_sao để liên_hệ bộ_phận hỗ_trợ
Agribank E-Mobile Banking,bản cập nhật hiện tại mỗi lần thoát ứng dụng bị lỗi không_thể đăng nhập lại trừ khi reinstall,3.0,0.0,0.0,bản cập_nhật hiện_tại mỗi lần thoát ứng_dụng bị lỗi không_thể đăng nhập lại trừ_khi reinstall
Agribank E-Mobile Banking,ngân hàng chuyên giam tiền khách hàng tiền vào mà không_cho nhận không_gửi tin nhắn không_cho bắn tiền tệ quá sức tệ tệ tệ tệ tệ tệ tệ tệ tệ làm lỡ việc bao lần,1.0,0.0,0.0,ngân_hàng chuyên giam tiền khách_hàng tiền vào mà không_cho nhận không_gửi tin nhắn không_cho bắn tiền_tệ quá_sức tệ tệ tệ tệ tệ tệ tệ tệ tệ làm lỡ việc bao lần
Agribank E-Mobile Banking,good good good,5.0,0.0,1.0,good good good
Agribank E-Mobile Banking,gọi điện cskh lúc nò cũng không ai nghe máy hệ thống thì liên tục bảo trì không chuyển được tiền,1.0,0.0,0.0,gọi điện cskh lúc nò cũng không ai nghe máy hệ_thống thì liên_tục bảo_trì không chuyển được tiền
Agribank E-Mobile Banking,ung dung that tien dung,5.0,0.0,1.0,ung_dung that tien dung
Agribank E-Mobile Banking,thực sự quá tệ hại với cái app này giao dịch chuyển khoản lỗi lên xuống không thực hiện nổi,1.0,0.0,0.0,thực_sự quá tệ_hại với cái app này giao_dịch chuyển khoản lỗi lên xuống không thực_hiện nổi
Agribank E-Mobile Banking,acceptable,3.0,0.0,0.0,acceptable
Agribank E-Mobile Banking,nay đặt phòng khách sạn được trên app luôn nè không cần phải lo kiếm phòng không_có lại mất thời gian nữa like,5.0,0.0,1.0,nay đặt phòng khách_sạn được trên app luôn nè không cần phải lo kiếm phòng không_có lại mất thời_gian nữa like
Agribank E-Mobile Banking,tôi thích tính năng nhận thông báo của app này chẳng cần đăng nhập gì cũng nhận thông báo kiểm soát được tài khoản của mình,5.0,0.0,1.0,tôi thích tính_năng nhận thông_báo của app này chẳng cần đăng nhập gì cũng nhận thông_báo kiểm_soát được tài_khoản của mình
Agribank E-Mobile Banking,mỗi lần update là lại lỗi chuyển khoản thì trừ tiền rõ nhanh mà vài ngày vẫn không chuyển được,1.0,0.0,0.0,mỗi lần update là lại lỗi chuyển_khoản thì trừ tiền rõ nhanh mà vài ngày vẫn không chuyển được
Agribank E-Mobile Banking,cho app mình ưng ý lắm mọi phí đều thanh toán được trên này chẳng cần mất thời gian đến điểm giao dịch,5.0,0.0,1.0,cho app mình ưng_ý lắm mọi phí đều thanh_toán được trên này chẳng cần mất thời_gian đến điểm giao_dịch
Agribank E-Mobile Banking,chuyển khoản báo lỗi giao dịch bị hủy nhưng vẫn mất tiền gọi tổng đài được lần đầu lần sau tus tus thua,1.0,0.0,0.0,chuyển_khoản báo lỗi giao_dịch bị hủy nhưng vẫn mất tiền gọi tổng_đài được lần đầu lần sau tus tus thua
Agribank E-Mobile Banking,tốn k phí duy trì hàng năm mà sao app lúc nào cũng bị lỗi không đăng nhập được vậy ad khóc haiz,1.0,0.0,0.0,tốn k phí duy_trì hàng năm mà sao app lúc_nào cũng bị lỗi không đăng nhập được vậy ad khóc haiz
Agribank E-Mobile Banking,sử dụng đơn giản tiện lợi khi cần là có thể thực hiện kiểm tra tk và thực hiện các giao dịch nhanh chóng,5.0,0.0,1.0,sử_dụng đơn_giản tiện_lợi khi cần là có_thể thực_hiện kiểm_tra tk và thực_hiện các giao_dịch nhanh_chóng
Agribank E-Mobile Banking,sau khi update lên phiên bản mới thì mỗi khi vào app là bị out không_thể dùng được nữa mình dùng trên samsung s edge,2.0,0.0,0.0,sau khi update lên phiên_bản mới thì mỗi khi vào app là bị out không_thể dùng được nữa mình dùng trên samsung s edge
Agribank E-Mobile Banking,từ hồi nâng cấp giao diện mới mình vào cứ bị báo lỗi liên tục lỗi là gì ấy nhỉ vào làm gì cũng bị báo lỗi,1.0,0.0,0.0,từ hồi nâng_cấp giao_diện mới mình vào cứ bị báo lỗi liên_tục lỗi là gì ấy nhỉ vào làm gì cũng bị báo lỗi
Agribank E-Mobile Banking,đã phản ánh rồi nhưng cứ mở máy ra là có tin quảng cáo tôi đề nghị ap không gửi tin quảng cáo cho tôi nữa,1.0,0.0,0.0,đã phản_ánh rồi nhưng cứ mở_máy ra là có tin quảng_cáo tôi đề_nghị ap không gửi tin quảng_cáo cho tôi nữa
Agribank E-Mobile Banking,bản mới này mục thông báo tiện nhỉ không cần đăng nhập cũng xem được chẳng mất thời gian phức tạp như mấy bank khác,5.0,0.0,1.0,bản mới này mục thông_báo tiện nhỉ không cần đăng nhập cũng xem được chẳng mất thời_gian phức_tạp như mấy bank khác
Agribank E-Mobile Banking,cài vân tay xong đến khi login thì lại không_được không_có tính năng tính phí cho người nhận khi chuyển quản trong khi phí thì cao so với các ngân hàng khác,1.0,0.0,0.0,cài vân tay xong đến khi login thì lại không_được không_có tính_năng tính phí cho người nhận khi chuyển quản trong khi phí thì cao so với các ngân_hàng khác
Agribank E-Mobile Banking,khá tiện,5.0,0.0,1.0,khá tiện
Agribank E-Mobile Banking,rất tốt,5.0,0.0,1.0,rất tốt
Agribank E-Mobile Banking,không,4.0,0.0,1.0,không
Agribank E-Mobile Banking,lắm lỗi,1.0,0.0,0.0,lắm lỗi
Agribank E-Mobile Banking,ủng hộ,5.0,0.0,1.0,ủng_hộ
Agribank E-Mobile Banking,chua sai,5.0,0.0,1.0,chua sai
Agribank E-Mobile Banking,hay qua,5.0,0.0,1.0,hay qua
Agribank E-Mobile Banking,mình chuyển tr từ momo qua thẻ trong lịch sử giao dịch có hiện ra đã cộng tr vào thẻ nhưng vào thẻ thì thấy không_có đồng nào cả bối rối app gì mà lắm lỗi v trả tiền lại cho mình đi,1.0,0.0,0.0,mình chuyển tr từ momo qua thẻ trong lịch_sử giao_dịch có hiện ra đã cộng tr vào thẻ nhưng vào thẻ thì thấy không_có đồng nào cả bối_rối app gì mà lắm lỗi v trả tiền lại cho mình đi
Agribank E-Mobile Banking,vô cùng thất vọng về dịch vụ banking mobie của agri liên tục không_thể chuyển khoản và nhận tiền trong thời gian dài và rất chậm trong việc chuyển khoản,2.0,0.0,0.0,vô_cùng thất_vọng về dịch_vụ banking mobie của agri liên_tục không_thể chuyển_khoản và nhận tiền trong thời_gian dài và rất chậm trong việc chuyển_khoản
Agribank E-Mobile Banking,ko hiểu chuyển online liên ngân hàng mà mỗi lần cho chuyển tối đa t thì cho làm gì không biết các ngân hàng khác ít nhất t agri tối đa t và thu phí mỗi lần chuyển,1.0,0.0,0.0,ko hiểu chuyển online liên ngân_hàng mà mỗi lần cho chuyển tối_đa t thì cho làm gì không biết các ngân_hàng khác ít_nhất t agri tối_đa t và thu phí mỗi lần chuyển
Agribank E-Mobile Banking,ung dụng tệ hớn các ung dụng ngân hàng khác load dữ liệu từ server thường xuyên gặp lỗi lúc cần giao dịch hay check tai khoản thì vào không_được,2.0,0.0,0.0,ung dụng tệ hớn các ung_dụng ngân_hàng khác load dữ_liệu từ server thường_xuyên gặp lỗi lúc cần giao_dịch hay check tai khoản thì vào không_được
Agribank E-Mobile Banking,tệ,1.0,0.0,0.0,tệ
Agribank E-Mobile Banking,ok,1.0,0.0,0.0,ok
Agribank E-Mobile Banking,ok,5.0,0.0,1.0,ok
Agribank E-Mobile Banking,ok,3.0,0.0,0.0,ok
Agribank E-Mobile Banking,gold,5.0,0.0,1.0,gold
Agribank E-Mobile Banking,noment,5.0,0.0,1.0,noment
Agribank E-Mobile Banking,mợ nó hèn chi thầy mình dạy ngành tài chính ngành ngân hàng cứ chửi agribank hoài là đủ hiểu rồi từ thái độ phục vụ đến cơ sở hạ tầng làm ăn như sh i t,1.0,0.0,0.0,mợ nó hèn_chi thầy mình dạy ngành tài_chính ngành ngân_hàng cứ chửi agribank hoài là đủ hiểu rồi từ thái_độ phục_vụ đến cơ_sở_hạ_tầng làm_ăn như sh i t
Agribank E-Mobile Banking,app lỗi treo cả máy update bản mới nhất càng tệ hơn gỡ ra cài lại vẫn như vậy số hotline không dùng được review chỉ thấy duy nhất dòng phản hồi vô cảm không giải quyết được vấn đề,1.0,0.0,0.0,app lỗi treo cả máy update bản mới nhất càng tệ hơn gỡ ra cài lại vẫn như vậy số hotline không dùng được review chỉ thấy duy_nhất dòng phản_hồi vô_cảm không giải_quyết được vấn_đề
Agribank E-Mobile Banking,bắt khách hàng sử dụng app thì mới chuyển khoản được tới ngân hàng khác nhưng mà chuyển có từ agribank sang vietcombank mà suốt ngày dịch vụ không_thể sử dụng được vui lòng thử lại sau quá tệ,1.0,0.0,0.0,bắt khách_hàng sử_dụng app thì mới chuyển_khoản được tới ngân_hàng khác nhưng mà chuyển có từ agribank sang vietcombank mà suốt ngày dịch_vụ không_thể sử_dụng được vui_lòng thử lại sau quá tệ
Agribank E-Mobile Banking,"từ khi đổi giao diện mất hết danh sách thụ hưởng đã lưu lưu thụ hưởng lại để chuyển tiền cho nhanh thì cứ đăng xuất ra là biến mất lưu lại lần nữa thì báo ""đã tồn tại"" tìm lại thụ hưởng trong danh sách lưu mà danh sách lưu trống trơn có cái quái gì đâu bực quá",1.0,0.0,0.0,"từ khi đổi giao_diện mất hết danh_sách thụ_hưởng đã lưu lưu thụ_hưởng lại để chuyển tiền cho nhanh thì cứ đăng xuất ra là biến mất lưu lại lần nữa thì báo "" đã tồn_tại "" tìm lại thụ_hưởng trong danh_sách lưu mà danh_sách lưu trống_trơn có cái quái gì đâu bực quá"
Agribank E-Mobile Banking,chúc agribank mãi là ngân hàng tiên phong dẫn đầu đổi mới sáng tạo trong lĩnh vực nông nghiệp là bạn đồng hành và đối tác tin cậy của người nông dân trở thành nền tảng cho sự phát triển nông nghiệp và nông thôn việt nam,5.0,0.0,1.0,chúc agribank mãi là ngân_hàng tiên_phong dẫn_đầu đổi_mới sáng_tạo trong lĩnh_vực nông_nghiệp là bạn đồng_hành và đối_tác tin_cậy của người nông_dân trở_thành nền_tảng cho sự phát_triển nông_nghiệp và nông_thôn việt nam
Agribank E-Mobile Banking,giao diện mới trông đẹp hơn còn chức năng thì vẫn ngu như cũ thậm chí còn ngu hơn mấy người làm phần mềm này có thử đóng vai người dùng để trải nghiệm sản phẩm xem ức chế thế nào,1.0,0.0,0.0,giao_diện mới trông đẹp hơn còn chức_năng thì vẫn ngu như cũ thậm_chí còn ngu hơn mấy người làm phần_mềm này có thử đóng vai người dùng để trải_nghiệm sản_phẩm xem ức_chế thế_nào
Agribank E-Mobile Banking,ứng dụng agribank e mobile banking là ứng dụng dễ sử dụng giao diện thân thiện tích hợp đầy đủ tiện ích và các thành tựu của công nghệ trong xử lý các giao dịch trực tuyến thường xuyên được cập nhật và sửa lỗi,5.0,0.0,1.0,ứng_dụng agribank e mobile banking là ứng_dụng dễ sử_dụng giao_diện thân_thiện tích_hợp đầy_đủ tiện_ích và các thành_tựu của công_nghệ trong xử_lý các giao_dịch trực_tuyến thường_xuyên được cập_nhật và sửa_lỗi
Agribank E-Mobile Banking,ứng dụng hữu ích dễ sử dụng rất thuận tiện khi thanh toán chuyển khoản thanh toán qr code nạp tiền điện thoại thanh toán hóa đơn các loại mua vé máy bay online mình vote ☆☆☆☆☆ app đang ngày càng hoàn thiện tối ưu các bạn hãy thử trải nghiệm nhé thích,5.0,0.0,1.0,ứng_dụng hữu_ích dễ sử_dụng rất thuận_tiện khi thanh_toán chuyển_khoản thanh_toán qr code nạp tiền điện_thoại thanh_toán hóa_đơn các loại mua vé máy_bay online mình vote ☆_☆_☆_☆_☆ app đang ngày_càng hoàn_thiện tối_ưu các bạn hãy thử trải_nghiệm nhé thích
Agribank E-Mobile Banking,ứng dụng hữu ích và dễ sử dụng rất thuận tiện khi thanh toán chuyển khoản nạp thẻ điện thoại thanh toán hóa đơn điện nước hay mua vé máy bay online mình vote ☆☆☆☆☆ các bạn hãy trải nghiệm nhé app đang dần hoàn hảo hơn nữa để đáp ứng nhu cầu sử dụng của người sử dụng,5.0,0.0,1.0,ứng_dụng hữu_ích và dễ sử_dụng rất thuận_tiện khi thanh_toán chuyển_khoản nạp thẻ điện_thoại thanh_toán hóa_đơn điện nước hay mua vé máy_bay online mình vote ☆_☆_☆_☆_☆ các bạn hãy trải_nghiệm nhé app đang dần hoàn_hảo hơn nữa để đáp_ứng nhu_cầu sử_dụng của người sử_dụng
Agribank E-Mobile Banking,từ khi update khi có biến động số dư app không thông báo cho người dùng trên thanh công cụ phải vào app mới biết được là tài khoản của mình có nhận được tiền hay chưa mong các bạn nhanh chóng sữa lỗi chỗ này bởi vì thật sự rất bất tiện cảm ơn,3.0,0.0,0.0,từ khi update khi có biến_động số_dư app không thông_báo cho người dùng trên thanh công_cụ phải vào app mới biết được là tài_khoản của mình có nhận được tiền hay chưa mong các bạn nhanh_chóng sữa lỗi chỗ này bởi_vì thật_sự rất bất_tiện cảm_ơn
Agribank E-Mobile Banking,chăm sóc khách hàng kém thu phí cao thanh toán đơn hàng bằng tài khoản ngân hàng đã liên kết shopeepay thì trừ quá số tiền đơn hàng thông báo đã trừ k nhưng trừ k gửi mail yêu cầu giải quyết thì im bặt sẽ hủy thẻ và không_bao_giờ quay lại,1.0,0.0,0.0,chăm_sóc khách_hàng kém thu phí cao thanh_toán đơn hàng bằng tài_khoản ngân_hàng đã liên_kết shopeepay thì trừ quá số tiền đơn hàng thông_báo đã trừ k nhưng trừ k gửi mail yêu_cầu giải_quyết thì im_bặt sẽ hủy thẻ và không_bao_giờ quay lại
Agribank E-Mobile Banking,để có khoản vay hàng đầu bạn nên tham khảo ₫ường dẫn này vayhangdau com nhớ nhập đường dẫn vào trình duyệt điện thoại mình thấy vayhangdau com là nơi hỗ trợ rất tốt ở đây bạn có rất nhiều sự lựa chọn để vay vay với ưu đãi tốt nhất và uy tín nhất không gọi cho người thân và rất lịch sự với khách,5.0,0.0,1.0,để có khoản vay hàng_đầu bạn nên tham_khảo ₫ ường dẫn này vayhangdau com nhớ nhập đường_dẫn vào trình duyệt điện_thoại mình thấy vayhangdau com là nơi hỗ_trợ rất tốt ở đây bạn có rất nhiều sự lựa_chọn để vay vay với ưu_đãi tốt nhất và uy_tín nhất không gọi cho người_thân và rất lịch_sự với khách
Agribank E-Mobile Banking,vay tiền online không lãi suất truy cập khonglaisuat com lên mạng viết liền địa chỉ đó vào trình duyệt bên em hỗ trợ mùa dịch covid cho vay không lãi suất vay từ triệu chỉ cần cmnd duyệt nhanh trong ngày công ty em được nhà nước và nhiều ngân hàng hỗ trợ nên xin được rất nhiều suất không lãi suất nhanh nhanh vào đăng ký nhé,5.0,0.0,1.0,vay tiền online không lãi_suất truy_cập khonglaisuat com lên mạng viết liền địa_chỉ đó vào trình duyệt bên em hỗ_trợ mùa dịch covid cho vay không lãi_suất vay từ triệu chỉ cần cmnd duyệt nhanh trong ngày công_ty em được nhà_nước và nhiều ngân_hàng hỗ_trợ nên xin được rất nhiều suất không lãi_suất nhanh nhanh vào đăng_ký nhé
